id,preco
101203276212024016119653519236468639800,125019.164
31248253943168014374462287394366437933,117868.875
23539713890923689632095795947345883697,77617.8
119322438176104956226268695372268675189,79114.41
160148422500349597297641255927779145208,281075.38
175024054306603048190034460949283367640,36249.727
261523753462729151781825862367880716795,76959.51
128976127984583243513716114394905806987,111144.305
233048716786272920943060104472101528648,90253.305
174511354619462076066154910610110813789,204320.58
226725547755504887141429761436521674936,98087.305
37652492323093015957225863667113657025,140059.42
208214939247030690269364941652277831787,261123.25
241049905561862937130737499035170116056,171725.2
309355085650997328553497310476053555098,170694.44
210728588879522143994459928496984844980,114213.45
251083960652402088314844346716818748512,59980.844
32588674554020939958007130552937642615,81676.695
186179222591093597850855476680900540010,206071.83
27856973194359145454264272031826593500,134050.14
329445361760243842983634726634422777697,115887.445
60285670268150123009417941193032412545,103563.51
239904779609265423768652807122712092991,188299.16
231650690900163478605841528958264128339,101384.56
321482777312909765714981366332440515385,75361.8
90621921514849077206690405468877758127,82259.61
276639800720598623152441995708769505799,101828.27
35599638399921433618138546235782154856,101542.01
272428218641207652787244740019919302305,163099.58
13827434808544997620760470011697996468,68924.77
279109446575198515639225706796741027578,103810.414
321479234739908702289078207762751987253,106135.164
174226979497698774600206385080890750393,79877.914
182865986909959534261193617972188889622,54999.223
172437796940895194616424248937567297033,117654.266
282030584629451581278202376721710140253,71448.766
82428450005224601160890646842224934962,95151.29
61024120410364780648670176969791841597,57318.895
96433814024280757107003356846278915942,416465.5
31246285850180460465016063464660475349,147931.1
245585367744756540172202614617202064353,147824.77
237394978259990110809417167930788706709,143197.31
334096094956643999902665108397890687915,195351.94
306266746511331768733272013281118295466,84859.96
251860337105667763925066449012204406156,39907.99
251653768642785546864541895217336209511,193198.33
291620155159733413978494988074847918877,119486.305
327080493597510383304380083829027279620,65456.61
244422386314672151923814279993057016197,59139.297
170462664291315293128991148401721771893,161019.64
257989218701519970657409064642825336761,82799.695
331374419574041081900320833387314971312,91187.96
23073044984134910223233700611528674857,85261.02
42997397897279951237916754310773533848,126090.33
63298095955990174110679892898906751162,73764.54
297497593148569665484188355438474127610,98057.19
303445302866133442197370745635093694607,74192.44
322861063233554373348361057314083231866,65998.625
48527108152221097263004277032742101901,205649.7
75117505424078084191042295334377867157,69756.99
116018537774967638136657499654347725670,147761.64
135383065058255621626762415910044371310,237928.27
47574077580288490919190048199821943843,139519.36
6459793829982592475621262167303176441,129084.28
95106860532472896539899332617165990206,74387.34
28782640768709979411527357307827215206,78014.38
262977950922453685910476157547202117178,226865.0
174071088075748030245400208914439434569,227029.69
124671737261089704157954636996271464368,284763.66
269337118762467309308463785279520896705,173027.17
209259198101109684380882037267825895191,44636.555
139370578642362418059309898482433877864,53951.85
28994136543280939635253308565413799637,79515.3
293258297621810430619050641692062405291,71354.11
272381528732508241840132189183229013633,391234.66
307874037903053987384098599658954960403,162353.6
114021850146525252940099530982196156899,159255.45
85435999546019100641741099476461592814,150291.48
103119620189893041936528088174707335721,350822.94
314561543389180668998532834943265131600,114334.97
239141765600935393217628201889053036054,144044.17
76697964033457283201307050020873621097,86506.37
264305253634443490177586368628574983127,25020.791
131551992554677248780326195041999521641,145467.88
198837458199740351146789848033075668948,107938.85
159709089640309121793209096188059608454,152963.55
240435520661011051559441709781667984799,70834.29
23716439816665350271030334842843532806,51262.223
297198590332052235629209184892465938488,68463.57
197440825275921787996050910581003183399,56154.684
180745679040798042111497260945986779480,118677.05
119990119986468488812276117215201680242,115548.086
6945802264217055818092053196773826385,81233.13
63104735371462773681687091469410802663,85016.15
268014220097092881785502328357683444201,124511.086
8201931349127617775359419030543521126,80057.91
293424115049060887892633269783012383044,67155.95
197527187648268149802247209693405400409,133701.1
241005170925789036667791898595595904503,124155.96
247539232104409163657861640451876304710,130873.22
202615412439834095586482453962687156511,219047.08
292921571396805845952761765719774180560,115515.37
102146554643520147196799385145966778108,160730.3
204594591089767708292473470732793468211,106501.0
164465677939480316050438667344105947900,145202.6
313502068069833992081242489791425031266,61283.145
235768787164618217165155438262046263692,124192.79
55482365971527415759968201272640894504,110010.05
274510050161826866069319990064565352379,254853.06
262354354853492426548394391999577075965,69926.7
225178758495725232781682742284966795979,166323.08
204835397801258708635166012232206159069,44001.688
120967717512667959337579062496782760110,115179.414
69384468168979227396597175419708401385,191210.98
172353782416662670206836966071405640207,71973.1
93664377973271838839872435717131202372,128156.85
336962307751087384360720729772151938674,234545.33
223211215527692183328503667521863673491,71826.23
187613432585728730467042277361250283606,105505.95
296796692720149849099945091958444423201,64415.26
296694309736193534514080707751418764951,79446.03
62668871867764030771057639508006689193,79803.38
5831364671951890472547869995277254299,77790.53
263520175526383534143113600685410797656,53541.188
93913047554725302387672925099981219688,95300.766
187792144573873345913492012481628017632,154295.62
77193727270470647613941630346905657311,110064.61
93244863950305285144596145833484120288,73044.98
45554261791996034889771606828002084386,182838.02
145627501098448461286251287367478324636,104796.87
276147028044265022870578596152793055114,268752.7
101810035134786842992753455846496289258,112896.5
323649586881187815567646172577411910445,102498.1
240863300038824173019158558840375415006,114195.7
173259610703588301741742956959056249895,126016.63
210905950392861096479052960836081656317,82000.664
128123573544090055831088190798031307459,113217.914
55331053745102355983166789843999492215,61953.516
48924668154930834035890216021535860354,195466.75
98224473881241589576622027216816442592,58383.113
14607365457941867148801170049009692501,130825.29
167709308386275857976247794371249982492,80818.414
281031027492928380289843540495909878389,92539.65
317149933610832227902185030471313787327,109811.31
111873775427756287979226848974192301259,136360.47
21732850300051998297432811644962009424,213279.55
179559082498078581615567026913696075672,208032.39
256602505649871276722662307659510294211,94214.3
22837704223911865020431001608491555752,138511.53
153159405405938019793662006311248601879,255793.22
68046588578452589891125601598293455313,111176.63
54671517419370338496053937769382791466,133726.98
90733476337379567597363786612760856032,116439.58
74829755756627131841443634317001341736,84230.91
113699792614803396920615618241540403401,173193.1
30936748530163120286385641811335600461,134821.31
286718433484587099650313690594810283594,131054.69
53040905238521430480941937930371515428,266558.0
227799093612016492473942204223898916300,120886.01
105984803437282127547981289078723527950,127384.195
136216515618315479760141515440713508817,92407.0
313923828364562409583774076139412029011,122862.555
256535569668688044055657155972002367305,92929.47
161276830978411174065922231037346740601,64451.02
193023133616328233897351538456231158090,239775.39
4512377955309037570718946592053675659,134809.23
241451673262290873796345276645171664574,143899.73
333137917729421843565229448550132743099,79206.89
1221041602141664073474928881033556208,103584.54
17693043260028121027089293608575874719,95987.875
233874613249501726158359004825126672717,84034.65
29423918183434242527795245203965210040,138940.31
123067147644698118361563184329144169322,200329.52
67576390047220591927881908117280881658,153960.34
336003013146988853800784692458907554574,112156.04
70951099996019165330364593572305503956,171412.86
151224142156186274037047186842294495829,104366.8
146803890080797364411341022309509510264,117703.87
25487128775669594102704570724088844680,116993.45
306159349104268798007063272844916813953,54039.137
233291875187806547977182734749322121862,178150.6
103649543423223076863255553023531795834,77650.89
270419948556221225284557703914504804773,79457.46
153143792449153214053000004836545450892,137646.25
230242894518258571172529839682883252730,89363.01
319099264280577149828280051496192787761,79518.26
146492844261498105735420560399358236019,59461.082
163251387522305411570093471177086938140,110871.586
25300857819109779184345067172438647882,113820.6
55633187676924862681300840783529537689,159941.58
49199423497082223217556870394814374486,55736.336
232357932937097041210389446840660380427,81342.67
179483086047331285983377132760211350903,237793.06
29373031418043196892692294558664390417,145433.2
107534969967686423893345820589020535183,86430.75
120571815096626943750133056908936948271,86518.836
7421158607189639371215373350674206761,154801.61
238931719318297330950784975087797919596,80110.445
202740346843306123820415199475859312431,137518.72
16689349456841037733448425087673613313,261576.64
148012297211569996918246033270198429904,81203.7
128134122255386696428544882265409106446,178621.14
167571214511516832945171208176627612712,152466.62
184011296344462591085710616872611436235,98248.99
169465487970916295739813846274011675806,204453.72
130361622420383463631320628394717003594,105071.664
331939185720524013599255400570283504929,147332.31
87569485918088662283183271922738488516,206319.19
230770798992268501450776463003194639732,405919.0
267366593531094671806032177970423243545,52845.85
199926103285675930644982006459416881508,163888.84
266968967193173347503176998725646076891,74166.61
167826333249432716075387587663476830642,87681.305
108079317452072310552947425358187509795,106822.02
9168411426075452458185969563102169587,127588.45
220379336042208157890174508853219985932,81766.555
85409792209302072958295631370822171481,145854.06
108315930477246960256898885070132765549,136962.72
138178784399745546903000249739742628317,80953.95
109448753225848176241892743310724339979,128020.04
48101656465622908930780775584338307218,357169.22
232801260678107817119662434103089539368,88525.48
112833514130234775896592581776665798909,116064.95
9384820527271037871381619236739389861,142450.89
315097976795297949477277736372802455645,189941.86
312987999748196768585101910704287518542,92551.82
283651273349744897088542597613004918027,99842.836
191707011347213468997511459845389328772,124995.2
106126552952767148144530241726666260248,117842.92
262257703451875066796956509815234366525,156351.31
255899024359694569239113092815148643067,112038.984
114163801675410359107519624300502244902,100835.234
301845691767161820288502742698662503795,127415.53
92399079994829498252553662280447550917,131701.31
158804745485988047989860050863828343572,68503.875
318699126633889037088666172336291942624,329091.16
297113933456367162152615096919381931216,206319.19
200474866821927106545646287488808154750,97992.586
223364885293845944023077962389108782322,200863.62
324259604829407840034702555074969608284,95351.5
304251078569827531719315443927824180532,108178.35
85937733805633898752021913054308068083,175391.3
108988859207308663542987611483639159746,208470.9
47848824771395338822774077770152379022,71419.6
262530606945227352928297373721306909095,292078.75
85655886151670580390594330040409894715,122555.24
298184819601131827432255644952446151139,274873.12
95408789758622402538585804660216291413,103548.586
122922019966644222202211091240044218095,81766.555
6183578569648095484412718463440995947,72270.305
274289386281548429745922021350086948492,139124.48
34726844729402804128730979944393175105,195691.48
84586487247906666871938532911179156985,216590.9
120720460409397920123702648540262031826,100681.0
177428445547268755903878606004149437457,64914.902
115727112823962086715150476270670577224,120126.83
339528554109159399082023803339182894416,141720.94
112278505536089834610003192301155278804,68569.23
150655854973961180217246925576293399359,87483.19
205140978981549998314456055277617950113,265745.03
143222924043442198672515275261268840852,29129.72
222242097176001330821166420256776320110,168574.88
185476235461315152883459846018078939215,137275.66
24794255420283459042556305910004824666,243519.48
170386853337925700376054620257950480449,100835.234
89599337796887808678188089542023955663,110302.72
132628385969591720084437515617436345258,116387.39
209256260831814267858812755372744724120,133332.33
299146289036887060771322345088475321603,247305.77
92140014150081803186089534965577345234,259073.62
226355025621852547584556966612186353329,78816.34
111623792219171615574882803767741582070,134387.05
46237632461759844965282080433067697831,124017.625
61695533361580951386408461686939254088,147255.19
117251161372699306098820073617300301321,65771.93
162614583266159708266060544483628565702,137842.38
18256075536139580588971282656211823044,86476.35
62654592931377320017541022105734341203,259451.67
134202830665590339886104045100211910585,284442.84
21466350819012893278873017601774573473,63479.336
197898324935814690760476782890500989679,156054.3
218822826497051928064213202937899447261,79627.53
192658336119531627258676196031085516123,86489.375
223774110559714138774010498697179442824,74526.09
15249136929818490067287455981620239864,142173.77
130656210153993294370526814910713193064,76076.26
166391612744862182994035048026354720642,142213.89
280509122589601939716717203643713325254,80969.39
50223846429254930232117360429159322266,153563.69
43925799629666704047178916587341580228,121645.016
337502497904050294645895317224982883125,43608.992
288295058279943284835951085101241297491,119486.305
280534277282576185484996327752707755697,74546.06
258119514855432888420937880472534243207,42434.98
9772834812601520113189408874212276295,202434.97
66220066710315663565407281725948002612,215950.3
110727436952411206226008905770428374199,136928.11
327459637510857203580281319398736411093,273843.3
180902441541917081439197762689970056157,134232.06
195646360202006788061140201502351849360,101255.47
10984307821242410646630392008348020221,166323.08
76885141875662922763960223233735311473,85333.336
55137005805746570514574168127221219837,91707.83
76761833385223063046137359308466820085,56953.44
262777752576421472839978739018662329400,92074.836
107836276518637544399059825615432470967,77790.53
164706530572775337339120928635583108171,126582.625
145636524351214153172239589036091641135,167189.48
90011607384155384770064092836449507905,83741.61
32013060510255531241399955107528297204,139348.62
58132250069377287141439325366186131348,79063.195
260299131919780391821764897939650436269,346571.72
184335110908305304561788893627314383822,88287.125
285609111316912174215182551382226425438,78816.34
251285943387521253992985543292401960687,232876.81
302864442564466057520822338223671948348,123900.47
210195564817765968289490858267398111800,136467.02
176242774880698206057229450897907718536,80403.82
305349260229463248624223244096533976565,134261.62
306130767528755227925470070566059891463,199245.58
177930325763688060562347548389612272986,35852.695
64758506056774013252785672377511544866,85273.39
126257881433965685496756133890598020862,106031.88
45550438404830077352673835502361099690,142617.55
289636635413122103808404958199468056778,150303.95
231679144052465154412903539745619452492,48586.52
191391336220553970914055796477701508997,86486.82
49909897301417576140462097782221287257,166581.2
336903809994643761465525983359177296392,76635.5
40436827956495426778336635685792858652,81637.99
210353392882468865098074135417735838141,211344.69
208927952017920785992992655794401270489,71546.54
68228648817480960632243362783861146900,155851.27
307747602889219211610957180991715895216,286751.12
8375557495036358634111445312703241505,74546.06
166716319611153469610934888302823774467,139519.36
120656670300819127990639685601218036143,131254.44
88908252589658796568084855522623433205,119353.74
262495862260503272478342633552949722457,114145.08
136802685343150415101376293503648004384,47147.887
283057648150848548139517076380641390056,52209.16
312015766270400598356098587631288926820,111899.734
119763057072017066159608766082934076498,139431.45
25690640011138977899183262845290313134,111549.945
192828079702959759018822330963789483677,110439.65
151240579350997948502950208778908483117,36351.02
140625652985486528477451563589449043401,99586.07
16624156396811961478050606735457627266,243434.25
21613869578512592717518284113045621238,180033.25
243551972103953672143846431985519760754,78272.83
293740708241318791669353330470080169142,248934.2
226094743039807410440053576284910789897,167166.05
181600626434117988358546010762037198555,179971.97
190489145631771051882253257791214845124,107546.76
259736333159798382669871155120834163759,101618.14
186588760731007689458335177302459975710,173808.45
24260661938461244929865469137377193366,72614.0
205930353514314629250640208542184640324,157094.44
241181928168075807325772631323399010512,372327.78
98698055209715855597433139576602947875,112646.77
126252611180659645699525588106032964204,65693.25
269167468196146757335446717604343242917,169208.69
267527403562136683844202786804414467738,281949.78
300793628976504709458030764561228475482,96023.49
75389753874545168689507080802929900647,138438.89
135851566225364566546612559761012478373,176343.44
268830704055098708319094509981463638083,62162.137
136623509624011484546741952752293081148,82884.234
237309455263492788144133810655915453947,182080.92
123409373992677055364445316892452847513,95656.8
314238367306004697407333679394517841792,60465.812
314950546563098001766558340419152432651,90008.86
218742797854613440992563038162888036227,226802.06
321264688634511960940641975439150174807,110923.414
144119158392337171234271973682242378150,141157.25
33011262467499849919312382913024124169,141783.12
229562746935930016538341966519969728870,134147.86
206648217531879332134922567321935657897,133498.89
290685733207147541407923880881331261757,139643.69
262358741451692325992969588417204803798,276039.78
270100366478408615436964366181024475931,52319.113
45504148997984772389594179220176928755,143157.7
116419329991514785491032736555588939802,83605.87
89110394236923650834632681025843108228,121150.195
333486917726954389179117824504961458272,100651.53
149219584910540336360733634483944984326,151146.73
249381854510347539632339297030477466473,183604.39
73872849527341836478443739851726421776,104556.88
53609929547882738911808112721167643653,312215.6
225982378560483961855411934166313974558,414220.4
4276901659449223087609005371937738017,204765.53
118420096741187498219005751003644395951,87055.82
301522728698534685718104198843854197351,273462.25
216959656527418216542205371197955959670,155116.69
123327799953051350333010366222294060578,82356.0
238254014216869968059442179929716093143,79052.34
103551839541761704464426777028372229534,72281.945
76544939089941810967361398666355059537,233780.03
240778248532064529084894499724060305348,56486.297
328240021934306966416897264153381802457,68077.61
228036522019557195074237059398439426450,330136.06
159850181867459780352801131089111140392,74170.0
221293211705172354212445322194863650521,248842.6
